loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcData[0],rcData[1],rcData[2],rcData[3],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),magADC[0],magADC[1],magADC[2],BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroRaw[0],gyroRaw[1],gyroRaw[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,quaternion[0],quaternion[1],quaternion[2],quaternion[3],motor[0],servo[0],servo[1],navState,navFlags,navEPH,navEPV,navPos[0],navPos[1],navPos[2],navVel[0],navVel[1],navVel[2],navTgtVel[0],navTgtVel[1],navTgtVel[2],navTgtPos[0],navTgtPos[1],navTgtPos[2],navTgtHdg,navSurf,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
111328,245547170,-298,-72,0,0,0,27,0,0,0,0,0,-481,-163,0,1085,1199,1500,1998,-415,-301,0,1997,11.330,382,-802,-35,9829,1023,59,-109,-43,37,-141,-34,1644,-395,8512,3561,-7627,-4090,-2960,-4042,1997,1614,2000,1,37,206,349,14788,-4537,9939,-35,-1258,-432,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,134,341,0,0,-165,60,18,2,264,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111360,245563979,-87,-91,0,-16,0,22,0,0,0,1,0,-140,-206,0,1378,1118,1500,1956,-121,-381,0,1953,11.330,382,-802,-35,9829,1023,5,-114,-35,-40,-134,-38,1814,-356,8341,3432,-7676,-4172,-2881,-3921,1953,1240,2000,1,37,205,349,14786,-4562,9927,19,-1245,-419,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,134,341,0,0,-165,60,18,2,264,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111392,245580591,-87,-91,0,-5,0,16,0,0,0,4,0,-140,-207,0,1378,1118,1500,1956,-121,-382,0,1953,11.320,382,-802,-35,9795,1023,-58,-111,-26,-85,-97,-25,1792,-451,8584,3337,-7756,-4190,-2758,-3832,1953,1239,2000,1,37,205,349,14786,-4586,9916,77,-1232,-406,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,146,341,0,0,-168,60,1,2,264,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111424,245597578,-87,-91,0,1,0,8,0,0,0,4,0,-140,-207,0,1378,1118,1500,1956,-121,-382,0,1953,11.310,409,-786,-91,9795,1023,-96,-107,-13,-124,-110,-5,1709,-825,9002,3312,-7858,-4151,-2599,-3776,1953,1239,2000,1,37,204,349,14787,-4613,9904,145,-1215,-392,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,146,341,0,0,-168,60,1,2,264,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111456,245614224,329,-104,0,0,0,6,0,0,0,0,0,530,-236,0,1958,1063,1500,1994,457,-437,0,1993,11.300,409,-786,-91,9770,1023,-104,-111,-10,-95,-134,-16,1747,-728,8304,3263,-7967,-4080,-2426,-3742,1993,1000,1480,1,37,204,349,14787,-4613,9904,145,-1215,-392,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,144,341,0,0,-168,60,1,2,264,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111488,245630855,329,-104,0,0,0,6,0,0,0,0,0,530,-236,0,1958,1063,1500,1994,457,-437,0,1993,11.290,409,-786,-91,9770,1023,-81,-126,-11,-70,-118,-14,1666,-493,7806,3239,-8066,-4032,-2242,-3695,1993,1000,1480,1,37,204,349,14790,-4637,9893,205,-1196,-377,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,128,341,0,0,-168,60,1,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111520,245647548,329,-104,0,0,0,12,0,0,0,0,0,530,-236,0,1958,1063,1500,1994,457,-437,0,1993,11.290,409,-786,-91,9686,1023,-50,-138,-19,-32,-152,-19,1652,-515,8110,3164,-8152,-4021,-2059,-3624,1993,1000,1480,1,37,203,349,14793,-4661,9883,255,-1179,-361,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,128,341,0,0,-168,60,1,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111552,245664103,237,-94,0,0,0,17,0,0,0,0,0,383,-214,0,1831,1105,1500,1982,330,-395,0,1981,11.290,409,-786,-91,9686,1023,-7,-145,-27,21,-133,-35,1782,-428,8743,3145,-8220,-4052,-1891,-3527,1981,1000,1565,1,37,203,349,14797,-4684,9873,301,-1159,-342,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,175,341,0,0,-168,60,1,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111584,245680998,237,-94,0,0,0,23,0,0,0,0,0,383,-214,0,1831,1105,1500,1982,330,-395,0,1981,11.290,409,-786,-91,9678,1023,28,-139,-36,36,-108,-39,1812,-611,9460,3318,-8266,-4128,-1745,-3404,1981,1000,1565,1,37,202,349,14803,-4707,9863,354,-1134,-317,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,175,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111616,245698065,237,-94,0,0,0,27,0,0,0,0,0,383,-214,0,1831,1105,1500,1982,330,-395,0,1981,11.290,397,-722,-209,9678,1023,51,-128,-43,64,-132,-50,1893,-432,9523,3386,-8292,-4234,-1628,-3265,1981,1000,1565,1,37,202,349,14810,-4731,9853,417,-1101,-290,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,134,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111648,245714842,-324,-67,0,0,0,31,0,0,0,0,0,-523,-153,0,1048,1217,1500,1991,-451,-283,0,1990,11.280,397,-722,-209,9678,1023,58,-123,-48,71,-91,-48,1879,-503,9586,3431,-8306,-4351,-1531,-3120,1990,1668,2000,1,37,202,349,14810,-4731,9853,417,-1101,-290,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,134,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111680,245731614,-325,-67,0,0,0,35,0,0,0,0,0,-524,-153,0,1048,1217,1500,1991,-452,-283,0,1990,11.270,397,-722,-209,9678,1023,64,-112,-55,68,-139,-51,1810,-511,9495,3481,-8315,-4465,-1450,-2971,1990,1669,2000,1,37,201,349,14818,-4754,9843,473,-1067,-262,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,138,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111712,245748533,-325,-67,0,0,0,39,0,0,0,0,0,-524,-153,0,1048,1217,1500,1991,-452,-283,0,1990,11.280,397,-722,-209,9762,1023,59,-106,-61,40,-97,-73,1756,-450,9094,3546,-8319,-4575,-1386,-2819,1990,1669,2000,1,37,201,349,14826,-4775,9834,524,-1031,-237,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,160,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111744,245765660,15,-95,0,-6,0,39,0,0,0,2,0,24,-214,0,1523,1104,1500,1972,21,-396,0,1969,11.270,397,-722,-209,9762,1023,28,-103,-61,10,-108,-51,1585,-665,8811,3537,-8333,-4660,-1320,-2665,1969,1083,1875,1,37,200,348,14837,-4797,9826,574,-993,-213,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,160,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111776,245782231,15,-95,0,15,0,35,0,0,0,6,0,24,-214,0,1523,1104,1500,1972,21,-396,0,1969,11.270,397,-722,-209,9753,1023,-18,-100,-56,-40,-120,-52,1555,-501,8542,3415,-8370,-4693,-1240,-2527,1969,1083,1875,1,37,200,348,14848,-4818,9818,625,-953,-194,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,132,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111808,245798959,15,-95,0,28,0,31,0,0,0,8,0,24,-214,0,1523,1104,1500,1972,21,-396,0,1969,11.270,455,-682,-230,9753,1023,-46,-101,-49,-45,-82,-52,1549,-553,8368,3472,-8430,-4675,-1141,-2403,1969,1083,1875,1,37,199,348,14861,-4839,9810,670,-915,-175,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,132,341,0,0,-170,63,-12,2,263,263,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111840,245815574,10,-99,0,25,0,31,0,0,0,5,0,16,-224,0,1516,1086,1500,1997,14,-414,0,1996,11.270,455,-682,-230,9737,1023,-44,-109,-48,-63,-116,-46,1500,-609,8083,3529,-8495,-4645,-1029,-2282,1996,1072,1900,1,37,199,348,14861,-4839,9810,670,-915,-175,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,159,341,0,0,-170,63,-12,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111872,245832380,10,-99,0,25,0,32,0,0,0,1,0,16,-224,0,1516,1086,1500,1997,14,-414,0,1996,11.260,455,-682,-230,9737,1023,-43,-117,-51,-23,-138,-53,1412,-494,8462,3588,-8554,-4622,-908,-2152,1996,1072,1900,1,37,199,348,14873,-4858,9802,707,-879,-158,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,170,341,0,0,-170,63,-12,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111904,245849117,10,-99,0,27,0,35,0,0,0,0,0,16,-224,0,1516,1086,1500,1997,14,-414,0,1996,11.260,455,-682,-230,9678,1023,-47,-118,-55,-60,-97,-56,1455,-745,9347,3658,-8614,-4597,-783,-2015,1996,1072,1900,1,37,199,348,14887,-4876,9795,740,-841,-139,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,170,341,0,0,-170,63,-12,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111936,245866090,64,-94,0,29,0,34,0,0,0,0,0,103,-212,0,1592,1107,1500,1999,89,-393,0,1997,11.260,455,-682,-230,9678,1023,-43,-113,-54,-38,-134,-54,1629,-759,9851,3809,-8672,-4567,-659,-1874,1997,1018,1804,1,37,198,348,14901,-4894,9789,782,-793,-115,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,119,341,0,0,-168,71,-21,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
111968,245882925,64,-94,0,29,0,35,0,0,0,0,0,104,-212,0,1592,1107,1500,1999,90,-393,0,1998,11.260,455,-682,-230,9653,1023,-41,-102,-54,-29,-69,-58,1786,-495,9372,3927,-8723,-4536,-548,-1740,1998,1017,1803,1,37,198,348,14918,-4912,9782,832,-742,-89,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,119,341,0,0,-168,71,-21,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112000,245899517,64,-94,0,25,0,34,0,0,0,0,0,104,-212,0,1592,1107,1500,1999,90,-393,0,1998,11.250,497,-648,-414,9653,1023,-27,-100,-54,-24,-75,-50,1725,-577,9281,3971,-8766,-4512,-449,-1612,1998,1017,1803,1,37,197,348,14935,-4929,9776,876,-696,-62,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,161,341,0,0,-168,71,-21,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112032,245916644,-12,-96,0,0,0,36,0,0,0,-2,0,-20,-217,0,1480,1099,1500,1992,-18,-401,0,1991,11.250,497,-648,-414,9653,1023,-14,-94,-57,35,-87,-57,1707,-533,9010,4039,-8797,-4506,-356,-1475,1991,1117,1919,1,37,197,348,14935,-4929,9776,876,-696,-62,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,161,341,0,0,-168,71,-21,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112064,245933265,-13,-96,0,-4,0,37,0,0,0,-2,0,-22,-217,0,1480,1099,1500,1992,-19,-401,0,1991,11.240,497,-648,-414,9653,1023,-4,-90,-59,4,-54,-58,1583,-663,8860,4070,-8819,-4510,-275,-1343,1991,1118,1920,1,37,197,348,14952,-4944,9770,913,-653,-36,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,146,341,0,0,-168,71,-21,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112096,245950036,-13,-96,0,-5,0,35,0,0,0,-2,0,-22,-217,0,1480,1099,1500,1992,-19,-401,0,1991,11.250,497,-648,-414,9653,1023,-1,-92,-55,11,-101,-43,1404,-929,8549,3943,-8833,-4525,-194,-1210,1991,1118,1920,1,37,197,348,14970,-4958,9764,944,-611,-12,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,137,341,0,0,-168,71,-21,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112128,245967011,51,-96,0,17,0,32,0,0,0,0,0,83,-218,0,1575,1096,1500,1997,72,-404,0,1996,11.240,497,-648,-414,9653,1023,-1,-93,-50,-10,-92,-58,1366,-1163,8349,3893,-8844,-4539,-111,-1078,1996,1024,1832,1,37,196,348,14989,-4972,9759,981,-561,6,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,137,341,0,0,-177,92,-26,2,263,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112160,245984002,52,-96,0,18,0,29,0,0,0,0,0,84,-218,0,1575,1096,1500,1997,73,-404,0,1996,11.240,497,-648,-414,9611,1023,-4,-103,-45,-9,-99,-32,1351,-1213,8129,3817,-8854,-4551,-14,-950,1996,1023,1831,1,37,196,348,15012,-4985,9755,1028,-502,22,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,174,341,0,0,-177,92,-26,2,262,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112192,246000855,52,-96,0,18,0,26,0,0,0,0,0,84,-218,0,1575,1096,1500,1997,73,-404,0,1996,11.240,491,-621,-490,9611,1023,-2,-111,-41,0,-133,-49,1321,-1030,7871,3778,-8860,-4563,97,-822,1996,1023,1831,1,37,196,348,15034,-4996,9750,1067,-449,35,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,174,341,0,0,-177,92,-26,2,262,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112224,246017641,-87,-92,0,-15,0,21,0,0,0,0,0,-141,-208,0,1377,1116,1500,1994,-122,-384,0,1993,11.240,491,-621,-490,9619,1023,-1,-122,-33,-6,-99,-26,1346,-804,7927,3643,-8862,-4574,225,-696,1993,1238,2000,1,37,196,348,15034,-4996,9750,1067,-449,35,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,149,341,0,0,-177,92,-26,2,262,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
112256,246034400,-87,-92,0,-14,0,17,0,0,0,0,0,-141,-208,0,1377,1116,1500,1994,-122,-384,0,1993,11.230,491,-621,-490,9619,1023,-6,-133,-27,-12,-164,-20,1434,-836,8090,3562,-8863,-4580,365,-574,1993,1238,2000,1,37,195,348,15056,-5006,9746,1099,-399,51,0,0,0,0,0,0,0,0,1,ARM|MANUAL|MSPRCOVERRIDE,256,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,129,341,0,0,-177,92,-26,2,262,262,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
